user_id,user_lat,user_lng,interests,time_preference,location_preference,budget_type,gender,mbti
275,37.51863028039787,126.92528250442808,"스포츠, 맛집, 스터디, 문화예술",morning,indoor,value,F,ENFP
276,37.66652110169261,127.04117715059178,"문화예술, 카페",night,indoor,low,F,ISTP
277,37.50211613127635,127.01656304293904,"카페, 맛집, 스터디, 스포츠",morning,indoor,medium,F,ESFP
278,37.490699974805445,126.90373395892684,"맛집, 스포츠",evening,indoor,medium,F,ISFP
279,37.50418311170915,127.03218704039747,"스포츠, 맛집, 취미활동, 카페",night,outdoor,low,F,ISTP
280,37.66409442864468,127.04936238326378,"맛집, 스터디, 취미활동",morning,outdoor,value,F,ENTJ
281,37.67208284265045,126.85294895161398,"카페, 맛집, 취미활동, 스포츠",evening,outdoor,medium,F,ISFJ
282,37.437446244190056,127.11768426501976,"취미활동, 스포츠",night,indoor,low,M,ENTJ
283,37.49073424348681,126.99656727101144,"스터디, 소셜, 문화예술",evening,indoor,medium,M,ENFP
284,37.65967314368737,127.19229573743335,"문화예술, 스터디, 맛집, 취미활동",afternoon,indoor,medium,M,ENFP
285,37.417841470660186,126.80126713943228,"맛집, 스포츠, 취미활동, 소셜",morning,outdoor,high,F,INTP
286,37.69145991271718,126.88829819538113,"맛집, 문화예술, 스포츠, 스터디",evening,indoor,value,M,ENFP
287,37.58976323298975,127.05778811084842,"스포츠, 스터디",night,outdoor,value,M,ESTJ
288,37.698394592468006,126.83592486171312,"소셜, 문화예술, 맛집",afternoon,indoor,medium,F,ISTP
289,37.597562154701016,127.10644637311825,"카페, 맛집",night,outdoor,low,M,ISTP
290,37.49184120226388,127.01965213451086,"소셜, 스터디, 카페, 취미활동",afternoon,outdoor,high,F,INTJ
291,37.60452459322705,126.8451726570744,"스포츠, 문화예술, 맛집",afternoon,outdoor,medium,M,INFP
292,37.46971529691682,126.91240179956348,"취미활동, 스포츠, 카페",night,indoor,low,M,ENFP
293,37.4678086993448,127.05619041687034,"맛집, 문화예술, 스포츠, 소셜",morning,indoor,value,F,ENTJ
294,37.53480492261189,127.0343459153814,"스터디, 맛집, 문화예술, 카페",night,indoor,medium,M,ESFP
295,37.48699103568308,127.02531557238152,"카페, 스터디, 스포츠",night,indoor,medium,M,ENFP
296,37.41629961044687,127.09945809365048,"카페, 스포츠, 소셜",evening,indoor,low,F,ESFJ
297,37.40114597679757,126.89872954768076,"스터디, 문화예술",morning,indoor,high,F,INTJ
298,37.49400437527554,127.1155729887104,"문화예술, 맛집",evening,outdoor,value,M,ESTJ
299,37.54814421213708,126.95505952218224,"취미활동, 소셜, 맛집",evening,outdoor,medium,F,ESTJ
300,37.68981425153861,127.10441511610033,"맛집, 문화예술, 스포츠, 카페",morning,outdoor,high,M,ESFP
301,37.43144241949927,126.99942831980228,"취미활동, 맛집",evening,indoor,value,M,ISTJ
302,37.657687005626194,126.87440920000226,"스터디, 소셜, 스포츠, 문화예술",morning,outdoor,high,F,ISTP
303,37.638872178668855,127.10160921397136,"스터디, 소셜",morning,indoor,low,F,ESTJ
304,37.41565958871349,127.07287755225065,"스포츠, 스터디, 취미활동, 소셜",afternoon,indoor,high,F,ISTP
305,37.554758570813696,126.9070370706912,"문화예술, 소셜, 맛집, 취미활동",morning,outdoor,value,F,ISTJ
306,37.40942654645338,127.09448017002433,"스터디, 카페, 소셜",afternoon,indoor,medium,N,INFJ
307,37.62869270960658,126.98196755580304,"취미활동, 소셜",night,outdoor,medium,F,ISFJ
308,37.642146661209466,126.84808289164825,"소셜, 스포츠, 취미활동",afternoon,indoor,value,M,ENTP
309,37.40040608771464,126.9199202110261,"스터디, 카페",night,indoor,high,F,ESTP
310,37.537398727701074,126.9592021171818,"문화예술, 맛집, 스터디, 취미활동",night,outdoor,medium,M,ESTJ
311,37.54214294851938,126.82313777977886,"스터디, 취미활동",afternoon,outdoor,value,M,INFP
312,37.45874992524029,126.85632117955709,"취미활동, 맛집, 소셜",afternoon,outdoor,value,M,ESFJ
313,37.60223908866082,126.90396199169712,"맛집, 스포츠, 소셜, 문화예술",morning,outdoor,value,M,ENFJ
314,37.44419091328369,126.80313663630876,"스터디, 카페, 소셜",night,indoor,low,N,INFJ
315,37.550181071346415,127.07184813309404,"스포츠, 문화예술",morning,outdoor,high,F,ESTJ
316,37.4131699827929,126.86629991192808,"문화예술, 카페, 스포츠",morning,indoor,high,F,ISTP
317,37.47259313909511,127.18425079020528,"문화예술, 소셜",night,outdoor,value,M,ISFJ
318,37.53109876569969,127.03742437415151,"소셜, 스터디, 카페, 문화예술",evening,indoor,low,M,ISTJ
319,37.68311047784607,127.18405424176218,"맛집, 취미활동, 스터디",morning,outdoor,premium,M,ENTJ
320,37.53747039511785,127.11253953624576,"스터디, 스포츠",night,indoor,medium,M,ESTP
321,37.67785822052954,126.89147071184144,"카페, 소셜, 취미활동",evening,indoor,high,F,ENFJ
322,37.5442670439809,127.06497360468045,"맛집, 문화예술, 스포츠",afternoon,outdoor,low,F,ISFJ
323,37.54446480208276,127.0541774582638,"취미활동, 스터디, 문화예술, 스포츠",night,outdoor,high,F,ISFJ
324,37.69773268681244,126.9545292692306,"취미활동, 문화예술",morning,indoor,medium,M,ESFP
325,37.65194484864366,127.10070886921564,"문화예술, 스터디, 카페",morning,indoor,low,F,ESTJ
326,37.53098425693063,127.03203553386778,"카페, 맛집, 취미활동",evening,indoor,high,F,INFJ
327,37.64694824921266,127.15555496960144,"소셜, 카페",afternoon,indoor,medium,F,ISFP
328,37.420702277783846,127.17631380820124,"스터디, 소셜",morning,indoor,low,F,ENFJ
329,37.50578078177866,127.12991514251112,"카페, 취미활동, 스포츠, 맛집",afternoon,outdoor,medium,M,ESTP
330,37.57712932694681,126.82453238225732,"문화예술, 카페, 스포츠, 맛집",afternoon,indoor,premium,M,INTP
331,37.40044214662589,127.0917379176352,"문화예술, 맛집, 카페, 스포츠",night,indoor,medium,M,ENTP
332,37.66881223989717,127.12721069965548,"소셜, 문화예술, 맛집, 카페",night,outdoor,low,F,INTP
333,37.5627413010388,126.85984057981078,"스터디, 스포츠, 맛집",night,indoor,medium,M,ISFP
334,37.41272668946207,126.90613045502218,"문화예술, 취미활동, 소셜",night,outdoor,medium,M,ISTP
335,37.45162676878858,127.18896799961604,"맛집, 문화예술, 카페, 취미활동",evening,outdoor,medium,M,ISTP
336,37.61869431849674,127.14467636151494,"스터디, 맛집, 문화예술, 소셜",morning,indoor,low,M,ESFJ
337,37.43566231735312,127.10588765659053,"맛집, 카페",night,indoor,high,F,ENFJ
338,37.407558024187765,127.1355989310872,"문화예술, 소셜",night,outdoor,medium,F,INTP
339,37.56392909482336,127.18681411010246,"취미활동, 맛집, 소셜",evening,indoor,value,M,ESFP
340,37.65958872767268,126.86290928327188,"맛집, 스포츠, 문화예술",night,outdoor,value,M,ISTP
341,37.5874622298821,127.0286983932575,"취미활동, 맛집, 소셜",night,outdoor,medium,F,ISFP
342,37.52349663813701,127.1739977727355,"맛집, 취미활동",morning,outdoor,value,M,ESTJ
343,37.60326228365106,126.82884443717175,"스터디, 소셜, 취미활동",afternoon,indoor,high,M,INTJ
344,37.430411869265946,126.91114111043588,"스터디, 스포츠",afternoon,outdoor,high,M,ISTJ
345,37.564335408315,127.19158300281644,"문화예술, 카페, 소셜",morning,outdoor,medium,M,INTJ
346,37.58164480076432,127.00671597565126,"맛집, 스터디",evening,indoor,value,F,ENFP
347,37.451633180846834,127.17020888314076,"스터디, 스포츠, 문화예술",night,indoor,low,F,ESTP
348,37.61113769329715,126.9493039257851,"취미활동, 소셜, 스포츠, 스터디",evening,outdoor,medium,M,INTP
349,37.45222450259343,126.84682641656968,"스터디, 소셜, 맛집",morning,indoor,high,M,ESFJ
350,37.61034187832525,127.0720447541788,"스포츠, 취미활동, 맛집",night,outdoor,value,F,ESFP
351,37.51971059529273,127.13592064266577,"스터디, 맛집, 취미활동, 카페",afternoon,outdoor,value,F,ENFP
352,37.42778764491541,127.0993537398705,"소셜, 문화예술, 스터디",evening,outdoor,high,F,ISTP
353,37.468751585364245,127.01875038635042,"취미활동, 문화예술",morning,indoor,medium,F,ENTJ
354,37.46432194489795,126.9083225312148,"맛집, 소셜, 취미활동, 카페",night,outdoor,value,M,ESFP
355,37.42434475356088,127.18059628407072,"문화예술, 스터디, 소셜",afternoon,outdoor,value,M,INFP
356,37.476007151017896,127.1950638369365,"취미활동, 스포츠, 문화예술, 맛집",night,indoor,value,F,ENTJ
357,37.65955800421935,127.16610287396712,"맛집, 문화예술",morning,outdoor,medium,M,ISFP
358,37.65009294024319,126.99977270794672,"스포츠, 취미활동",afternoon,outdoor,high,F,ENFJ
359,37.49031382335029,127.00105249705206,"문화예술, 스터디, 스포츠",morning,indoor,low,F,ISFJ
360,37.44784767876241,126.8641850457085,"취미활동, 스터디, 문화예술, 소셜",morning,outdoor,high,F,ISTJ
361,37.64175335978536,126.80318576189818,"맛집, 스포츠, 문화예술",night,indoor,medium,M,ESFP
362,37.66179074076405,127.13124673160254,"소셜, 문화예술, 맛집, 카페",afternoon,outdoor,premium,F,INTP
363,37.6628958299427,126.84102718503344,"취미활동, 문화예술, 카페",morning,indoor,high,M,ESTP
364,37.50343442602179,126.98473739251004,"문화예술, 소셜, 카페, 맛집",afternoon,indoor,medium,F,ESFJ
365,37.46887944822619,126.84702052006008,"스포츠, 카페",morning,outdoor,high,F,ESFJ
366,37.4250663012532,126.8076515865749,"스포츠, 카페",evening,outdoor,high,M,ESTP
367,37.46356829913204,126.92440099789307,"스터디, 스포츠, 소셜",evening,indoor,value,N,ISFP
368,37.52442074809024,127.10154602953476,"맛집, 스포츠, 카페, 스터디",morning,indoor,medium,F,INFJ
369,37.56400557652979,127.03016375491444,"카페, 취미활동, 문화예술, 소셜",morning,indoor,low,M,ISTP
370,37.46187563415084,126.9567437492752,"문화예술, 스포츠",morning,outdoor,medium,M,INFP
371,37.42071377189438,126.98970200839078,"문화예술, 카페, 소셜, 맛집",evening,outdoor,value,M,ENTP
372,37.64641650887021,127.13733046711516,"맛집, 카페, 스터디",evening,indoor,value,M,ENTP
373,37.66476796303171,126.98652390245609,"문화예술, 스포츠, 맛집, 소셜",morning,indoor,medium,M,ESFP
374,37.69041974361523,126.82662589116568,"스터디, 취미활동, 스포츠",morning,outdoor,value,F,ENTP
375,37.41285126653573,126.97855475610528,"맛집, 카페",evening,indoor,value,M,INTP
376,37.50498348185889,127.17171536090484,"스포츠, 맛집, 스터디, 카페",afternoon,indoor,medium,M,ENTP
377,37.56452574889807,126.82658533031052,"카페, 스터디",night,indoor,medium,F,ESTJ
378,37.46217268993066,127.08529434723332,"소셜, 스터디",evening,indoor,low,M,ESFP
379,37.57914659179709,127.06165309481116,"취미활동, 소셜, 카페",night,outdoor,medium,F,INTJ
380,37.48128280949491,126.88090167220982,"스터디, 카페, 취미활동",evening,indoor,medium,M,ESFJ
381,37.56737823354521,127.03386723606631,"스터디, 스포츠, 카페",afternoon,indoor,high,M,INFP
382,37.62446984939957,126.89001675046836,"스터디, 맛집, 문화예술",afternoon,indoor,low,F,INTJ
383,37.41894208787821,127.11071619336288,"스포츠, 맛집, 소셜",evening,outdoor,medium,F,ISFJ
384,37.46516926593591,126.98559605258578,"카페, 취미활동, 스포츠",afternoon,indoor,high,F,INFP
385,37.635131716705175,126.97159397273636,"스포츠, 카페, 맛집, 취미활동",afternoon,outdoor,value,F,INTJ
386,37.573010719657326,126.82690236558696,"문화예술, 스포츠",night,outdoor,high,F,INFP
387,37.53974772596694,127.02846491944896,"문화예술, 스포츠",night,indoor,low,M,ISFJ
388,37.49383339676311,127.06173680219707,"스포츠, 문화예술, 취미활동, 맛집",evening,indoor,low,M,ENFP
389,37.58738421443436,127.14577329874734,"취미활동, 소셜, 스터디",afternoon,indoor,low,F,ESTJ
390,37.51676914150754,126.8915501849934,"스터디, 스포츠",evening,outdoor,value,F,INTP
391,37.69868933284967,127.19244716314718,"맛집, 스포츠, 취미활동",night,outdoor,value,N,INTP
392,37.60243589065023,127.07101264555348,"맛집, 소셜, 스터디",afternoon,indoor,high,M,ISFP
393,37.42094019638439,127.02187508391204,"맛집, 문화예술",morning,outdoor,medium,M,ESFP
394,37.68462331854492,126.82424196308595,"스터디, 소셜, 스포츠, 카페",afternoon,outdoor,medium,F,ESTP
395,37.59170964767448,127.1814140391406,"카페, 스포츠, 스터디, 맛집",morning,indoor,medium,M,ISTP
396,37.61079206175747,126.82661104328434,"스포츠, 스터디, 취미활동",afternoon,indoor,medium,F,ESFJ
397,37.66582803059397,126.87866143398118,"맛집, 문화예술, 스포츠, 스터디",morning,outdoor,high,F,ENTP
398,37.5867891600796,127.18935304766592,"취미활동, 스터디",night,outdoor,medium,M,ESTJ
399,37.65576422637379,127.17518609257355,"맛집, 취미활동, 스포츠",evening,indoor,medium,F,ENTJ
400,37.68271503620068,126.829928482078,"스포츠, 소셜, 스터디, 카페",evening,indoor,premium,F,ENTP
401,37.4061562444188,127.130647338201,"스터디, 취미활동, 소셜",night,indoor,medium,M,ISTP
402,37.42294398664979,127.19469164060034,"스포츠, 스터디",night,indoor,value,F,ESFJ
403,37.55165262811696,126.85763151440528,"스포츠, 소셜, 맛집, 취미활동",evening,indoor,low,F,ENFJ
404,37.48457571287142,126.94552385645638,"문화예술, 스터디, 카페, 취미활동",afternoon,outdoor,medium,F,ISTP
405,37.43790694439435,127.02502208050922,"스터디, 취미활동, 소셜, 카페",night,outdoor,value,M,ESTJ
406,37.5678736563396,127.074815660233,"취미활동, 카페, 스포츠, 문화예술",night,indoor,high,F,INTJ
407,37.4589257647616,127.18057793026524,"취미활동, 스터디, 맛집",morning,indoor,medium,M,INFP
408,37.51165197657407,127.06466690385167,"스포츠, 맛집, 카페",afternoon,indoor,high,M,ESTP
409,37.6477132854682,126.91428302706436,"스터디, 맛집",morning,indoor,medium,F,ESTP
410,37.42610516549084,127.02271396437128,"소셜, 문화예술, 스터디",evening,indoor,value,M,ESFP
411,37.4789742039554,126.80026135630452,"문화예술, 취미활동",evening,outdoor,low,M,ENTJ
412,37.45985159447888,126.91757964040676,"맛집, 카페",night,outdoor,low,F,ESTJ
413,37.53988982388194,127.10423025698212,"취미활동, 문화예술, 스터디",night,outdoor,medium,F,ISFJ
414,37.61243655047019,126.99027512720438,"카페, 소셜, 맛집, 문화예술",evening,indoor,value,F,ENFJ
415,37.55295620286514,127.0005102578503,"스터디, 맛집, 소셜, 취미활동",evening,outdoor,value,F,ISFJ
416,37.53471163037904,126.8949914227009,"맛집, 스터디",evening,indoor,medium,M,INTP
417,37.45995238138458,126.82221001312364,"스터디, 맛집",evening,indoor,medium,M,ISFP
418,37.51619675539259,126.82646607553376,"스포츠, 맛집, 카페",morning,outdoor,value,M,INTP
419,37.68844769737223,127.06714716268031,"맛집, 문화예술",evening,outdoor,medium,F,ISTP
420,37.57988827053798,127.0025321237417,"소셜, 스포츠, 스터디",afternoon,indoor,value,F,ENTP
421,37.50406579290932,126.9742579161826,"소셜, 카페, 스포츠",evening,indoor,value,F,INTJ
422,37.69545372319013,127.1755985688344,"소셜, 카페, 취미활동, 스터디",afternoon,outdoor,low,F,ENTJ
423,37.45681802536545,126.80201062104392,"취미활동, 맛집",afternoon,outdoor,medium,M,ISTP
424,37.41668165650414,126.80275118488784,"문화예술, 스포츠, 맛집",night,outdoor,value,F,ISTJ
425,37.49416342295451,127.0764223250957,"스포츠, 취미활동, 카페, 스터디",morning,indoor,medium,M,ENFJ
426,37.43596732804181,127.09397033895796,"카페, 소셜, 취미활동, 문화예술",morning,indoor,medium,F,ESTP
427,37.44932165872366,126.84663322982227,"스터디, 스포츠, 소셜",morning,indoor,low,M,ENFJ
428,37.66190581820892,127.00925720827888,"스터디, 취미활동, 스포츠, 맛집",night,outdoor,value,F,ISTP
429,37.57305721433981,126.98559267926676,"스터디, 맛집",night,indoor,medium,M,ISTP
430,37.65903971910244,126.8892248246171,"문화예술, 스터디",evening,indoor,medium,M,ESTJ
431,37.4095335453072,127.1128203077055,"카페, 스포츠, 취미활동, 맛집",night,indoor,low,M,ENTP
432,37.4413655808068,127.07550501632454,"맛집, 소셜",afternoon,outdoor,high,F,ESFP
433,37.44681074340199,127.13383638103812,"문화예술, 소셜, 맛집",night,indoor,high,F,INTP
434,37.48272722133238,126.88169870356488,"맛집, 문화예술, 스포츠",night,indoor,high,M,ESTP
435,37.49354064108673,126.8999088649786,"문화예술, 취미활동",evening,outdoor,premium,M,ISFP
436,37.58383875066095,127.17539286328568,"맛집, 소셜",night,outdoor,medium,F,ENTP
437,37.47660091212897,126.84234972728524,"소셜, 카페, 취미활동, 스포츠",night,outdoor,medium,M,INFP
438,37.64819064492118,126.8167660866865,"스포츠, 맛집, 카페",morning,indoor,medium,F,ESTJ
439,37.46613380127363,127.15447270885174,"맛집, 문화예술, 스포츠",night,indoor,value,F,ESTJ
440,37.60323142136849,126.97138316153952,"소셜, 취미활동",night,indoor,high,M,ENTJ
441,37.51371214561491,127.16602429300688,"문화예술, 카페, 소셜, 스포츠",night,indoor,value,M,INTJ
442,37.66530654513673,127.02376217029094,"소셜, 카페, 취미활동",afternoon,indoor,premium,N,ISFP
443,37.6013279471258,127.1221720172184,"소셜, 맛집, 스터디, 카페",afternoon,indoor,value,M,ESFJ
444,37.581058641950335,127.06380239266052,"문화예술, 스포츠, 취미활동, 맛집",morning,indoor,value,M,ENFP
445,37.49216492510638,127.01858341669126,"취미활동, 문화예술",afternoon,outdoor,low,F,ESFJ
446,37.50216345064397,127.12198549215972,"문화예술, 카페, 스터디, 소셜",morning,outdoor,medium,F,ISTP
447,37.68447546133703,126.92184094230969,"소셜, 문화예술, 스포츠",morning,indoor,high,N,INFJ
448,37.517868532667954,126.81146097103104,"취미활동, 문화예술",afternoon,outdoor,medium,F,ESTP
449,37.692140124007146,127.01767946500148,"카페, 취미활동, 스포츠, 스터디",evening,indoor,medium,M,ESFP
450,37.44900099442672,126.88871279127692,"카페, 맛집, 스포츠, 스터디",morning,indoor,high,M,INFJ
451,37.66120653663723,126.833409965872,"스터디, 카페",night,indoor,medium,F,ESTJ
452,37.56582871041008,126.8865002112746,"스포츠, 맛집",morning,outdoor,medium,F,ENTP
453,37.603909165050005,126.82267217286632,"취미활동, 카페",night,indoor,value,M,INFP
454,37.66870698327999,126.91891488171252,"스포츠, 취미활동, 맛집",evening,indoor,medium,F,ENTJ
455,37.41358839308392,127.0625543437539,"스터디, 카페, 맛집, 취미활동",evening,indoor,medium,M,ISTJ
456,37.55138570738231,126.84691205912016,"카페, 소셜",afternoon,outdoor,medium,F,INFJ
457,37.58581699080995,126.9644761903478,"문화예술, 맛집",afternoon,outdoor,medium,M,ENTJ
458,37.566857207789006,127.11180668056964,"맛집, 취미활동, 스포츠",afternoon,indoor,value,M,ESTJ
459,37.46309556688574,127.1061453455432,"맛집, 취미활동",afternoon,outdoor,medium,M,INTJ
460,37.440524043867725,126.86071016394044,"스터디, 스포츠, 문화예술, 취미활동",evening,indoor,medium,M,ISFJ
461,37.46788172900096,127.07694172246175,"카페, 스터디, 스포츠",night,indoor,medium,M,ESFJ
462,37.61041498566791,126.84537632684156,"카페, 문화예술, 스포츠",night,indoor,value,F,INFP
463,37.42447961600145,126.90343663645392,"카페, 스터디, 취미활동",night,indoor,medium,F,ESTP
464,37.689590817089126,126.82016670944088,"취미활동, 스포츠, 스터디, 맛집",night,indoor,low,F,INTP
465,37.67518041997331,126.9626362149438,"스포츠, 카페, 문화예술, 취미활동",night,outdoor,premium,N,ISTP
466,37.60290832036182,127.07185327295804,"카페, 맛집, 스포츠",afternoon,indoor,value,M,ENTJ
467,37.438332395836994,126.97694661324095,"취미활동, 맛집",afternoon,outdoor,value,M,ESFP
468,37.644030344697285,127.16970170984123,"스포츠, 문화예술",afternoon,outdoor,medium,F,INTJ
469,37.40000921565361,127.08485481835224,"취미활동, 스포츠",morning,indoor,low,M,ISTJ
470,37.55433839832197,126.8340225541957,"맛집, 스포츠, 취미활동",morning,indoor,medium,N,ENFP
471,37.49447553337667,126.8386579337151,"맛집, 스터디",evening,outdoor,premium,M,ESFJ
472,37.574814334803406,127.12498952841769,"스포츠, 소셜, 카페, 문화예술",afternoon,indoor,value,N,INTP
473,37.589718876939656,126.8513303448755,"맛집, 스포츠, 카페",evening,indoor,medium,M,ESTP
474,37.427750131381686,127.11213914509608,"스포츠, 취미활동",morning,indoor,value,F,ESFJ
475,37.43241336781292,126.99139642804288,"스포츠, 문화예술, 맛집, 취미활동",evening,indoor,medium,F,ESFP
476,37.47012223761102,127.05510965673824,"맛집, 스포츠, 스터디, 취미활동",evening,outdoor,medium,N,ESTJ
477,37.44617585293487,127.19081267061809,"카페, 스터디, 스포츠, 맛집",night,indoor,medium,M,ENFP
478,37.56693939120465,126.94344863278144,"취미활동, 소셜, 맛집, 스포츠",morning,indoor,medium,F,ESFJ
479,37.68996425496563,127.05124781249744,"카페, 취미활동",night,outdoor,value,N,ISFP
480,37.4953947654021,127.03189246645368,"맛집, 소셜, 스터디, 카페",morning,indoor,low,F,ISTJ
481,37.53552184279443,126.94189142269208,"취미활동, 스터디, 소셜, 맛집",morning,outdoor,value,F,INTJ
482,37.532610026279336,127.05929338752314,"스터디, 스포츠",afternoon,indoor,value,F,ISTP
483,37.543224856844105,127.04072269357818,"카페, 스터디, 문화예술, 소셜",morning,indoor,high,M,INFJ
484,37.62030970294767,126.88353237419784,"소셜, 카페",afternoon,indoor,low,F,ENFP
485,37.6409035644579,127.01611155727495,"취미활동, 맛집, 소셜",evening,outdoor,medium,F,ESTP
486,37.66098134986931,126.94861860452797,"소셜, 스터디",morning,indoor,high,F,ESTJ
487,37.543051663319936,127.05203725074466,"취미활동, 카페, 스터디",afternoon,indoor,value,M,ISFP
488,37.691282074881386,126.87086140928903,"취미활동, 문화예술, 맛집, 카페",afternoon,outdoor,high,M,INTP
489,37.54438338536577,127.12387001450637,"카페, 문화예술, 스포츠, 취미활동",afternoon,outdoor,value,F,ENTP
490,37.50546267801491,127.04415099812734,"취미활동, 맛집, 카페",evening,indoor,low,F,ENFJ
491,37.67166165137867,127.1341490121137,"취미활동, 스포츠, 스터디, 문화예술",evening,outdoor,high,M,ENTJ
492,37.64777969256501,127.0525835170332,"소셜, 카페, 스터디",morning,indoor,low,F,ISTP
493,37.543500644501165,126.80840844269048,"맛집, 스포츠, 카페, 스터디",afternoon,indoor,medium,M,ESFP
494,37.42403171798288,126.97673348192076,"스포츠, 소셜, 문화예술",evening,indoor,medium,M,ESFJ
495,37.685724591798994,127.15342589134808,"스터디, 스포츠",night,outdoor,low,M,INFJ
496,37.56980552746635,127.15121340513778,"스포츠, 맛집, 취미활동, 문화예술",night,indoor,low,M,ENFP
497,37.55746999601775,126.98047727658027,"문화예술, 카페, 스터디, 스포츠",afternoon,outdoor,high,F,ESFJ
498,37.43698513378968,127.0074246754663,"카페, 취미활동",morning,indoor,low,M,ISFJ
499,37.51464184244977,127.02189272131294,"문화예술, 취미활동, 맛집",afternoon,outdoor,low,N,ENTJ
500,37.45312467661918,126.83936967564054,"소셜, 맛집, 취미활동, 스터디",evening,outdoor,medium,N,ENTP
501,37.45370949123247,127.1190056181186,"카페, 맛집, 문화예술, 스포츠",afternoon,indoor,low,F,ISFP
502,37.59423738222367,127.13750201759493,"취미활동, 스포츠, 카페, 맛집",evening,indoor,high,F,ESTP
503,37.69346620055797,126.87235676055155,"맛집, 취미활동, 카페",afternoon,indoor,high,M,ISTJ
504,37.4178851976034,127.0768202212159,"스터디, 맛집, 소셜, 취미활동",afternoon,outdoor,value,F,ISFP
505,37.58984078319845,127.10756801782848,"스포츠, 카페, 소셜",morning,indoor,low,F,ISFP
506,37.52272554459047,126.94175087319444,"소셜, 카페, 스포츠, 문화예술",evening,outdoor,value,M,ENFJ
507,37.44843735021927,126.98869593500736,"문화예술, 스포츠, 소셜, 맛집",evening,indoor,value,F,INTJ
508,37.56916787631662,126.90446497300434,"스포츠, 문화예술, 스터디, 취미활동",morning,outdoor,value,F,ISFP
509,37.47839990536561,126.96763978916684,"문화예술, 소셜",morning,outdoor,low,F,ESFJ
510,37.4273926407634,126.9274758415962,"스터디, 소셜, 문화예술",afternoon,outdoor,low,F,ENTP
511,37.52220965726385,127.00855080858948,"취미활동, 스터디, 소셜, 문화예술",afternoon,outdoor,value,F,ENTP
512,37.57908356702395,127.12406443598388,"스터디, 소셜",evening,outdoor,value,M,ISTJ
513,37.45959337306922,126.89874281103828,"문화예술, 스터디",afternoon,indoor,medium,F,INFP
514,37.6169214908149,127.10906839525128,"소셜, 스터디",morning,indoor,value,F,ESFP
515,37.679825881718095,126.80805513957972,"카페, 맛집",evening,indoor,medium,M,ISTJ
516,37.6990848252235,127.08806298437236,"카페, 스터디",evening,indoor,medium,M,ESFJ
517,37.44143758794208,127.14364470305875,"맛집, 소셜, 문화예술, 카페",night,indoor,value,M,ESTP
518,37.64112657080353,126.83348997513814,"스포츠, 취미활동",morning,indoor,medium,F,INFP
519,37.45473741219575,127.1860838554183,"스터디, 취미활동, 카페, 문화예술",afternoon,indoor,value,N,INFP
520,37.493979942974185,127.05442736814088,"스포츠, 문화예술, 스터디",afternoon,indoor,value,M,INFJ
521,37.669098586809326,127.13844968421208,"스터디, 맛집, 소셜, 카페",morning,outdoor,medium,F,INFJ
522,37.43270408469228,126.89941592837096,"스터디, 맛집, 소셜",night,indoor,value,M,INTP
523,37.62939528511546,126.85867804560608,"스포츠, 맛집",night,indoor,high,N,ENFP
524,37.49181414986863,126.825473907001,"문화예술, 취미활동, 스터디",evening,outdoor,low,F,ENFP
525,37.48683226849046,127.11328618186268,"스포츠, 맛집, 소셜",evening,indoor,medium,F,ESTJ
526,37.49214369443126,127.14387183403214,"스포츠, 맛집, 소셜, 스터디",morning,indoor,high,M,ESFP
527,37.45675873771711,127.08815359943458,"문화예술, 스터디, 소셜, 맛집",morning,indoor,value,M,ISTP
528,37.61169061891069,127.16887677122052,"스터디, 스포츠",evening,outdoor,medium,M,INTJ
529,37.50493881854228,127.14499860296064,"스포츠, 스터디, 문화예술, 카페",evening,indoor,value,M,ENFP
530,37.69864224570405,127.16460589034634,"카페, 소셜, 취미활동, 문화예술",morning,outdoor,value,F,INFJ
531,37.6639743880181,127.0022083166894,"카페, 소셜, 문화예술",morning,indoor,low,F,INTP
532,37.57860991104706,126.9660582615971,"카페, 문화예술, 소셜, 스터디",morning,indoor,high,N,ISFP
533,37.47699416215583,127.10084573307878,"문화예술, 취미활동",morning,outdoor,medium,N,ESFP
534,37.571228444287726,126.99148194318622,"맛집, 문화예술",afternoon,indoor,low,F,INTP
535,37.61985775619955,127.15047699130784,"문화예술, 스터디, 스포츠",evening,outdoor,value,F,ISFP
536,37.47034984330223,127.09975160668968,"문화예술, 소셜",night,outdoor,value,F,ESTP
537,37.50237333492731,126.97767336275136,"문화예술, 카페, 취미활동, 스터디",evening,outdoor,high,F,ESTP
538,37.538220080072506,127.19553621652148,"스포츠, 스터디, 문화예술",night,indoor,medium,M,INFP
539,37.65725918232558,126.83894675751648,"카페, 스터디, 소셜",morning,indoor,high,M,ESFP
540,37.50119918265373,127.13100947758151,"스포츠, 취미활동, 스터디, 소셜",afternoon,outdoor,premium,M,ESTJ
541,37.51306006410416,127.15036196999996,"스터디, 맛집",night,outdoor,medium,F,ISTP
542,37.49438867268056,127.0696070139536,"문화예술, 취미활동, 스터디",evening,outdoor,low,F,ISTJ
543,37.457038629895614,127.12850006182389,"취미활동, 스터디, 소셜, 맛집",morning,indoor,low,M,INTJ
544,37.54485538232304,126.88491425666744,"맛집, 스포츠",night,outdoor,high,F,ESFJ
545,37.58177785862428,127.00148335483362,"취미활동, 맛집, 문화예술, 스터디",afternoon,indoor,value,F,INFP
