user_id,meeting_id,rating,search_vibe
221,51,2.3,창의적인
222,177,3.3,여유로운
222,130,5.0,힐링
222,294,2.9,힐링
222,248,3.0,여유로운
222,464,4.1,감성적인
223,307,3.7,여유로운
223,23,5.0,진지한
223,363,1.7,진지한
224,356,3.9,에너지 넘치는
224,216,1.8,감성적인
224,432,3.1,진지한
224,492,4.7,창의적인
224,273,3.1,창의적인
224,344,1.6,감성적인
225,383,5.0,활기찬
225,194,3.1,진지한
225,152,2.0,여유로운
225,293,4.7,힐링
225,177,3.3,여유로운
226,249,4.6,여유로운
226,351,2.5,진지한
226,56,3.1,창의적인
226,291,3.5,힐링
226,209,3.4,활기찬
226,477,1.8,즐거운
227,25,2.8,창의적인
227,66,3.2,창의적인
227,275,4.8,여유로운
227,238,3.5,힐링
227,449,2.4,감성적인
227,94,2.1,활기찬
228,58,1.7,창의적인
228,92,3.4,여유로운
228,36,3.7,에너지 넘치는
228,153,2.4,활기찬
228,374,3.7,즐거운
228,107,5.0,여유로운
228,303,5.0,에너지 넘치는
229,128,5.0,창의적인
229,391,3.1,즐거운
229,73,4.3,감성적인
229,111,3.0,에너지 넘치는
230,338,3.4,활기찬
230,159,4.1,여유로운
230,145,3.0,활기찬
230,207,3.3,활기찬
230,21,3.1,진지한
231,199,2.1,활기찬
231,184,3.5,즐거운
231,323,4.4,힐링
231,386,4.8,힐링
231,363,4.7,진지한
231,91,1.6,활기찬
232,312,4.0,창의적인
232,55,3.3,활기찬
232,373,4.7,감성적인
233,160,2.2,배움
233,59,2.2,건강한
233,224,3.2,감성적인
233,328,3.2,활기찬
233,110,2.7,감성적인
234,158,4.1,배움
234,297,2.8,활기찬
234,176,2.5,힐링
234,495,4.1,여유로운
234,99,2.2,여유로운
234,127,4.8,감성적인
235,471,3.2,진지한
235,276,4.2,감성적인
235,296,3.3,창의적인
236,267,3.1,에너지 넘치는
236,429,3.3,힐링
236,262,3.7,힐링
236,362,3.3,즐거운
236,38,2.2,감성적인
236,346,3.9,즐거운
236,180,2.8,감성적인
237,261,5.0,여유로운
237,307,3.5,여유로운
237,400,2.8,활기찬
237,296,3.0,창의적인
237,196,3.3,활기찬
237,236,2.3,배움
238,312,3.3,창의적인
238,46,3.5,즐거운
238,342,3.7,배움
238,311,3.8,여유로운
239,104,2.8,진지한
239,151,4.3,감성적인
239,451,5.0,즐거운
239,364,1.8,진지한
239,238,5.0,활기찬
239,382,5.0,힐링
240,431,3.7,감성적인
240,2,2.8,진지한
240,217,2.8,진지한
240,242,3.2,감성적인
240,118,4.3,진지한
240,194,4.5,진지한
240,472,3.8,감성적인
241,200,3.6,진지한
241,64,4.0,즐거운
241,235,3.7,여유로운
241,141,4.1,활기찬
241,355,3.3,활기찬
241,340,4.9,여유로운
242,223,5.0,즐거운
242,373,3.8,감성적인
242,460,2.6,활기찬
242,283,4.7,감성적인
242,114,5.0,진지한
242,432,3.2,진지한
242,106,3.9,힐링
243,206,3.5,즐거운
243,358,4.1,활기찬
243,354,3.5,여유로운
243,323,3.7,힐링
243,446,1.9,힐링
243,426,1.0,힐링
244,457,3.0,즐거운
244,99,4.2,여유로운
244,72,2.3,즐거운
244,11,2.3,즐거운
244,445,1.0,여유로운
244,315,5.0,배움
245,22,3.9,감성적인
245,339,4.1,진지한
245,294,2.7,힐링
245,291,4.4,힐링
245,14,4.4,창의적인
245,323,3.7,힐링
246,110,4.4,감성적인
246,259,3.2,창의적인
246,288,3.4,힐링
246,414,4.0,즐거운
247,356,3.5,에너지 넘치는
247,90,3.4,창의적인
247,210,2.8,힐링
247,452,4.0,창의적인
248,392,3.6,창의적인
248,35,3.5,여유로운
248,5,3.8,여유로운
248,384,3.4,창의적인
248,226,4.2,활기찬
249,485,3.2,즐거운
249,255,3.8,힐링
249,178,4.5,힐링
249,248,2.2,여유로운
249,37,4.2,창의적인
249,165,1.9,활기찬
250,67,2.6,진지한
250,475,3.1,여유로운
250,243,5.0,활기찬
250,179,3.1,즐거운
250,196,3.1,활기찬
251,264,5.0,활기찬
251,402,3.7,즐거운
251,359,5.0,진지한
252,42,3.2,에너지 넘치는
252,384,4.2,창의적인
252,258,3.0,에너지 넘치는
252,422,4.3,진지한
252,254,3.7,진지한
252,257,4.3,즐거운
253,449,2.6,감성적인
253,348,4.1,건강한
253,132,4.4,즐거운
254,235,3.0,진지한
254,97,2.7,즐거운
254,376,3.7,감성적인
254,223,4.4,즐거운
254,486,3.2,에너지 넘치는
255,421,3.9,진지한
255,276,2.6,감성적인
255,322,3.1,창의적인
255,383,4.1,진지한
255,320,2.7,감성적인
256,40,4.4,여유로운
256,97,2.2,즐거운
256,487,2.8,활기찬
256,67,3.2,감성적인
257,391,2.1,배움
257,338,2.3,진지한
257,484,3.3,여유로운
258,99,3.2,여유로운
258,201,3.3,여유로운
258,249,2.4,여유로운
258,102,3.2,건강한
258,296,4.0,창의적인
258,137,2.7,여유로운
259,113,3.6,건강한
259,243,3.2,여유로운
259,13,4.3,여유로운
259,458,2.8,활기찬
260,169,2.9,활기찬
260,324,2.3,여유로운
260,30,1.0,여유로운
261,287,5.0,건강한
261,115,4.1,즐거운
261,418,2.2,즐거운
262,282,3.5,힐링
262,424,5.0,감성적인
262,13,1.0,여유로운
262,276,4.2,감성적인
262,309,2.9,힐링
262,116,3.4,활기찬
262,478,1.0,여유로운
263,145,3.7,활기찬
263,116,4.2,활기찬
263,219,2.5,즐거운
263,359,1.4,진지한
263,91,4.6,감성적인
263,152,4.8,에너지 넘치는
263,408,2.6,감성적인
264,382,3.2,진지한
264,470,4.1,배움
264,446,3.1,힐링
264,144,4.7,진지한
264,120,3.1,여유로운
265,207,3.3,활기찬
265,334,3.3,여유로운
265,158,2.3,에너지 넘치는
266,267,4.3,에너지 넘치는
266,413,3.6,진지한
266,453,3.8,진지한
266,444,4.1,활기찬
266,138,4.0,진지한
266,125,3.6,창의적인
267,122,3.4,힐링
267,341,3.3,건강한
267,65,5.0,여유로운
267,489,3.6,창의적인
267,339,2.5,진지한
267,449,5.0,감성적인
267,394,4.0,활기찬
268,434,2.5,창의적인
268,177,2.1,배움
268,30,2.3,여유로운
269,213,5.0,즐거운
269,306,2.4,감성적인
269,143,2.3,건강한
269,377,2.5,감성적인
269,423,4.7,여유로운
269,268,4.2,활기찬
269,354,1.4,여유로운
270,380,3.5,여유로운
270,261,4.7,즐거운
270,282,2.9,힐링
270,64,2.9,즐거운
270,297,3.3,활기찬
270,183,3.2,진지한
271,140,4.8,힐링
271,408,4.1,감성적인
271,310,3.1,즐거운
271,404,4.2,창의적인
272,490,5.0,여유로운
272,19,2.8,감성적인
272,347,4.9,힐링
272,167,3.2,활기찬
273,116,5.0,활기찬
273,52,2.8,여유로운
273,184,3.5,배움
273,418,3.2,즐거운
273,378,2.6,진지한
273,470,2.9,건강한
273,132,2.6,힐링
274,16,2.1,창의적인
274,252,2.8,활기찬
274,298,4.9,즐거운
275,147,3.4,힐링
275,237,4.5,에너지 넘치는
275,282,2.2,힐링
275,110,4.0,감성적인
275,145,3.6,활기찬
275,355,3.2,감성적인
276,499,4.5,감성적인
276,464,4.5,감성적인
276,198,3.2,감성적인
276,471,4.1,진지한
276,344,3.2,여유로운
277,61,2.2,여유로운
277,157,2.0,진지한
277,198,1.7,활기찬
277,209,3.4,활기찬
277,340,3.1,진지한
277,436,3.0,활기찬
277,338,3.3,진지한
278,21,3.8,힐링
278,149,3.2,감성적인
278,44,1.1,여유로운
278,18,3.1,창의적인
279,433,2.4,힐링
279,424,2.3,여유로운
279,245,4.2,즐거운
279,328,2.3,활기찬
279,362,3.6,즐거운
279,213,4.3,즐거운
279,157,2.8,진지한
280,207,5.0,활기찬
280,210,3.8,힐링
280,338,2.9,진지한
280,457,3.9,즐거운
281,418,2.1,즐거운
281,171,1.0,진지한
281,405,3.3,창의적인
281,345,5.0,여유로운
282,72,4.3,여유로운
282,204,5.0,즐거운
282,219,2.3,여유로운
283,233,3.3,창의적인
283,493,3.5,여유로운
283,440,3.6,힐링
284,453,4.9,진지한
284,433,2.7,힐링
284,257,2.1,배움
284,240,2.7,활기찬
285,497,1.0,활기찬
285,255,3.7,여유로운
285,467,1.8,여유로운
285,271,2.0,여유로운
285,417,4.9,즐거운
286,74,4.0,활기찬
286,288,3.2,진지한
286,212,5.0,즐거운
287,137,4.6,여유로운
287,217,5.0,진지한
287,194,1.0,진지한
287,380,3.5,여유로운
288,19,2.7,감성적인
288,474,2.7,힐링
288,463,3.9,에너지 넘치는
288,330,5.0,힐링
288,72,4.2,여유로운
288,467,2.3,힐링
288,264,3.9,활기찬
289,164,4.9,감성적인
289,256,5.0,진지한
289,325,4.0,진지한
289,280,3.9,진지한
290,382,1.5,힐링
290,334,4.3,여유로운
290,233,3.6,창의적인
290,344,1.9,여유로운
290,249,2.6,여유로운
290,493,3.4,건강한
291,277,2.7,창의적인
291,50,5.0,즐거운
291,14,3.6,창의적인
291,68,2.8,진지한
291,21,3.0,진지한
291,115,4.5,즐거운
292,113,4.5,진지한
292,220,5.0,즐거운
292,359,3.6,진지한
292,469,3.2,진지한
292,421,4.7,진지한
292,35,3.3,여유로운
292,241,4.1,즐거운
293,158,5.0,에너지 넘치는
293,165,3.0,활기찬
293,481,3.2,감성적인
293,314,2.7,여유로운
294,331,2.3,활기찬
294,232,4.5,여유로운
294,83,4.5,에너지 넘치는
294,382,3.9,힐링
295,30,3.8,여유로운
295,347,3.7,진지한
295,392,4.7,창의적인
295,306,3.2,감성적인
296,451,1.8,즐거운
296,198,5.0,감성적인
296,176,3.0,힐링
296,423,1.9,여유로운
296,356,3.5,에너지 넘치는
297,459,3.0,활기찬
297,215,4.2,즐거운
297,33,1.8,진지한
297,461,3.3,진지한
297,286,3.1,감성적인
298,159,3.7,여유로운
298,486,2.7,에너지 넘치는
298,492,3.8,창의적인
298,179,4.7,즐거운
298,216,3.5,감성적인
298,142,3.4,여유로운
298,422,4.1,진지한
299,29,3.0,감성적인
299,426,3.4,힐링
299,359,3.6,배움
299,336,2.1,배움
299,452,2.5,창의적인
299,373,3.6,감성적인
299,185,4.7,창의적인
300,128,5.0,창의적인
300,491,1.8,진지한
300,370,4.6,활기찬
301,449,3.8,감성적인
301,51,1.9,창의적인
301,453,3.2,진지한
301,349,2.3,활기찬
302,307,1.9,여유로운
302,255,2.7,건강한
302,417,2.2,힐링
302,161,3.6,여유로운
302,369,4.2,진지한
303,393,3.0,여유로운
303,316,4.6,즐거운
303,403,1.9,창의적인
303,318,3.0,배움
303,410,4.1,여유로운
303,436,2.5,활기찬
303,161,3.8,감성적인
304,353,3.5,힐링
304,452,3.6,창의적인
304,229,4.0,활기찬
304,286,3.6,활기찬
305,159,3.3,여유로운
305,433,3.9,힐링
305,491,2.6,진지한
305,103,3.3,힐링
305,266,3.3,여유로운
305,409,2.8,즐거운
306,477,4.0,즐거운
306,341,4.4,진지한
306,339,5.0,진지한
306,37,3.1,창의적인
306,184,4.6,즐거운
306,43,3.7,감성적인
306,386,4.3,힐링
307,252,4.6,힐링
307,21,2.8,진지한
307,232,4.0,여유로운
307,237,4.8,에너지 넘치는
307,63,4.0,창의적인
307,145,2.5,활기찬
307,90,4.7,창의적인
308,113,3.9,진지한
308,44,3.3,여유로운
308,360,3.4,창의적인
309,80,4.0,즐거운
309,90,2.6,창의적인
309,131,5.0,여유로운
310,197,2.9,창의적인
310,7,2.5,여유로운
310,314,3.7,즐거운
310,160,3.4,힐링
310,452,3.5,창의적인
310,446,3.2,힐링
311,144,2.4,진지한
311,333,3.1,힐링
311,480,5.0,창의적인
311,51,2.5,창의적인
311,134,2.6,힐링
311,464,1.2,감성적인
312,321,3.7,활기찬
312,294,4.0,감성적인
312,157,3.8,배움
312,214,3.7,에너지 넘치는
313,336,3.5,에너지 넘치는
313,487,4.6,에너지 넘치는
313,171,2.0,진지한
313,96,3.5,활기찬
313,257,4.0,에너지 넘치는
313,328,2.2,감성적인
313,182,2.4,진지한
314,489,3.3,창의적인
314,264,5.0,활기찬
314,74,3.8,여유로운
314,83,1.9,진지한
314,392,5.0,힐링
314,81,3.6,여유로운
314,212,3.4,즐거운
315,301,3.5,진지한
315,18,3.8,창의적인
315,212,3.7,즐거운
315,63,4.4,창의적인
315,437,3.8,창의적인
316,269,4.2,활기찬
316,193,2.1,감성적인
316,171,4.5,진지한
316,221,3.1,즐거운
316,347,3.6,힐링
316,103,4.2,에너지 넘치는
316,493,4.6,여유로운
317,18,2.1,창의적인
317,416,5.0,여유로운
317,224,4.8,감성적인
318,319,2.7,감성적인
318,455,2.4,감성적인
318,41,4.3,즐거운
318,306,2.8,감성적인
318,371,4.9,힐링
318,223,4.3,즐거운
319,401,4.3,활기찬
319,204,2.6,활기찬
319,391,4.1,즐거운
319,229,3.4,감성적인
319,189,3.6,감성적인
319,341,3.9,진지한
320,180,2.0,감성적인
320,467,3.5,활기찬
320,436,5.0,활기찬
320,100,4.4,활기찬
320,258,4.6,에너지 넘치는
320,250,3.9,에너지 넘치는
321,9,2.5,여유로운
321,66,3.3,창의적인
321,311,3.7,활기찬
321,107,4.7,여유로운
321,418,3.3,여유로운
321,70,2.5,활기찬
321,294,4.6,배움
322,437,3.2,창의적인
322,190,4.4,활기찬
322,78,4.6,즐거운
323,179,4.5,즐거운
323,241,2.9,에너지 넘치는
323,492,2.3,창의적인
323,425,3.5,진지한
323,157,4.8,건강한
324,79,3.1,활기찬
324,480,5.0,활기찬
324,461,3.1,힐링
324,32,3.6,여유로운
325,358,2.7,활기찬
325,432,3.4,진지한
325,199,1.5,활기찬
325,439,5.0,여유로운
325,396,1.4,창의적인
325,96,3.2,활기찬
325,76,3.6,감성적인
326,42,1.0,에너지 넘치는
326,402,2.7,에너지 넘치는
326,261,3.9,활기찬
326,292,4.2,활기찬
326,295,1.6,감성적인
327,350,4.0,힐링
327,71,4.9,감성적인
327,90,3.4,창의적인
327,386,2.4,힐링
328,414,3.7,즐거운
328,243,3.6,여유로운
328,399,3.7,창의적인
328,82,2.3,에너지 넘치는
329,436,3.4,활기찬
329,390,3.3,감성적인
329,378,3.2,진지한
329,298,3.2,즐거운
329,154,3.9,여유로운
329,186,4.5,활기찬
329,435,3.6,여유로운
330,384,4.0,창의적인
330,295,3.2,진지한
330,406,3.5,진지한
330,47,3.7,감성적인
330,87,4.5,힐링
330,438,4.1,건강한
331,66,2.0,창의적인
331,13,4.2,여유로운
331,226,3.6,활기찬
332,154,2.4,여유로운
332,341,3.2,진지한
332,355,3.9,활기찬
333,25,2.6,창의적인
333,392,4.1,창의적인
333,217,3.9,진지한
333,134,3.0,힐링
333,281,4.2,힐링
334,340,2.2,진지한
334,248,4.5,여유로운
334,420,3.1,창의적인
335,134,4.2,힐링
335,209,3.5,활기찬
335,308,5.0,활기찬
335,386,2.3,즐거운
335,169,3.7,활기찬
335,110,4.7,감성적인
336,107,3.8,여유로운
336,58,3.4,창의적인
336,167,4.1,활기찬
336,368,4.5,감성적인
337,150,3.1,진지한
337,142,2.8,여유로운
337,294,3.1,힐링
338,332,4.6,에너지 넘치는
338,343,3.6,진지한
338,132,2.5,힐링
339,207,2.7,활기찬
339,473,2.0,창의적인
339,340,4.1,진지한
339,172,2.0,창의적인
339,209,2.2,활기찬
339,479,3.2,진지한
340,381,5.0,창의적인
340,257,4.5,에너지 넘치는
340,295,3.2,감성적인
340,476,4.1,즐거운
340,45,2.9,창의적인
340,192,4.9,여유로운
340,375,2.3,여유로운
341,217,4.8,진지한
341,388,4.0,활기찬
341,479,2.6,진지한
341,462,4.0,에너지 넘치는
342,407,4.3,진지한
342,421,2.1,진지한
342,430,3.3,여유로운
343,246,3.8,진지한
343,169,5.0,활기찬
343,323,2.0,힐링
343,288,5.0,진지한
343,371,4.2,힐링
344,61,4.0,여유로운
344,425,3.6,진지한
344,430,3.6,활기찬
344,2,3.3,진지한
344,491,3.0,진지한
344,89,3.2,진지한
344,63,3.3,감성적인
345,68,3.2,진지한
345,453,3.2,진지한
345,58,5.0,즐거운
345,110,3.7,감성적인
345,190,3.2,활기찬
346,134,3.9,힐링
346,192,5.0,여유로운
346,99,2.5,여유로운
346,154,2.9,진지한
347,321,3.0,에너지 넘치는
347,110,3.7,배움
347,382,3.1,힐링
348,128,1.2,창의적인
348,23,5.0,즐거운
348,395,4.3,힐링
348,402,2.3,에너지 넘치는
349,79,3.0,활기찬
349,251,3.3,즐거운
349,36,2.7,힐링
349,69,2.7,진지한
350,6,2.5,감성적인
350,241,2.2,에너지 넘치는
350,22,3.0,여유로운
350,384,2.4,힐링
350,47,2.9,감성적인
350,335,3.1,힐링
351,394,3.3,활기찬
351,388,3.9,활기찬
351,253,2.8,즐거운
351,434,4.8,창의적인
352,399,4.2,즐거운
352,68,3.4,진지한
352,331,3.8,활기찬
353,15,4.9,힐링
353,89,4.5,힐링
353,127,2.1,여유로운
353,4,5.0,여유로운
353,189,5.0,감성적인
353,285,3.1,창의적인
353,428,3.2,진지한
354,36,3.1,에너지 넘치는
354,217,4.9,힐링
354,181,3.9,활기찬
354,115,3.3,즐거운
355,478,2.3,여유로운
355,333,4.1,힐링
355,221,3.0,힐링
355,268,1.0,여유로운
355,65,3.4,여유로운
355,276,3.1,감성적인
355,22,5.0,여유로운
356,188,2.9,활기찬
356,297,3.5,활기찬
356,250,1.8,힐링
356,456,1.8,진지한
356,416,3.9,즐거운
357,49,3.8,여유로운
357,466,3.3,진지한
357,86,4.2,힐링
358,115,1.7,즐거운
358,185,4.0,창의적인
358,413,4.2,진지한
358,293,2.6,힐링
359,283,3.0,감성적인
359,269,4.1,활기찬
359,467,3.6,힐링
359,301,4.3,건강한
359,198,3.5,감성적인
359,159,3.7,여유로운
359,363,5.0,진지한
360,56,3.0,창의적인
360,209,5.0,활기찬
360,45,3.0,여유로운
360,313,3.9,힐링
360,92,5.0,여유로운
360,399,5.0,창의적인
361,185,2.9,창의적인
361,239,4.9,힐링
361,233,2.7,창의적인
361,407,4.0,진지한
361,411,3.8,즐거운
361,4,2.8,여유로운
361,453,4.7,진지한
362,318,3.0,힐링
362,230,3.0,감성적인
362,43,1.7,감성적인
362,325,3.8,진지한
362,35,4.9,여유로운
363,206,3.8,즐거운
363,323,3.5,힐링
363,452,5.0,창의적인
364,48,3.9,여유로운
364,66,3.8,창의적인
364,283,2.5,감성적인
364,354,4.5,여유로운
365,367,3.5,여유로운
365,30,2.7,여유로운
365,459,2.6,활기찬
365,471,2.2,진지한
365,344,2.4,여유로운
365,179,2.9,즐거운
365,114,3.4,진지한
366,190,2.1,활기찬
366,368,4.1,감성적인
366,494,3.1,활기찬
366,31,3.4,활기찬
366,271,3.8,즐거운
366,284,2.4,여유로운
366,289,1.3,진지한
367,285,3.2,창의적인
367,352,3.6,즐거운
367,327,5.0,즐거운
367,2,5.0,진지한
367,84,4.1,감성적인
367,339,3.3,진지한
367,323,5.0,배움
368,341,3.7,진지한
368,465,3.7,활기찬
368,224,4.7,감성적인
368,51,4.4,배움
368,36,3.6,에너지 넘치는
369,50,1.9,즐거운
369,312,3.2,창의적인
369,266,4.0,힐링
369,267,4.5,에너지 넘치는
370,65,3.8,여유로운
370,334,4.8,여유로운
370,142,3.5,여유로운
370,91,1.4,힐링
370,425,2.7,즐거운
371,170,3.2,활기찬
371,486,3.7,에너지 넘치는
371,148,3.9,여유로운
372,97,2.3,활기찬
372,483,3.8,여유로운
372,126,4.8,즐거운
372,494,5.0,활기찬
372,218,3.0,여유로운
373,177,3.3,여유로운
373,281,3.0,힐링
373,103,3.9,에너지 넘치는
373,76,3.2,감성적인
373,139,2.1,즐거운
373,70,2.3,활기찬
373,346,3.8,즐거운
374,465,4.6,활기찬
374,249,3.8,감성적인
374,114,5.0,진지한
374,150,4.6,진지한
374,64,2.4,즐거운
375,293,3.5,힐링
375,351,2.8,진지한
375,417,3.2,힐링
375,13,3.4,여유로운
375,317,2.8,활기찬
376,31,2.3,진지한
376,246,2.9,감성적인
376,440,4.0,힐링
376,134,2.0,힐링
376,325,2.7,진지한
377,456,2.7,건강한
377,42,4.4,에너지 넘치는
377,203,3.8,즐거운
377,186,2.9,배움
377,351,3.7,진지한
377,171,3.8,진지한
377,62,3.6,창의적인
378,128,3.5,창의적인
378,170,5.0,즐거운
378,420,3.9,창의적인
378,244,3.0,감성적인
379,5,3.4,여유로운
379,75,3.3,즐거운
379,392,2.4,창의적인
379,308,2.3,활기찬
379,3,4.0,활기찬
379,486,2.0,에너지 넘치는
380,375,3.9,여유로운
380,15,2.2,여유로운
380,87,3.8,힐링
381,391,3.9,즐거운
381,401,5.0,활기찬
381,113,2.6,진지한
381,489,3.3,창의적인
381,188,3.6,활기찬
382,454,3.5,건강한
382,85,2.6,에너지 넘치는
382,192,4.0,여유로운
382,188,5.0,활기찬
382,237,3.5,에너지 넘치는
383,134,2.9,여유로운
383,166,4.2,활기찬
383,217,4.0,진지한
384,270,2.2,창의적인
384,354,3.0,여유로운
384,350,3.8,힐링
384,357,3.5,건강한
384,141,4.0,활기찬
384,444,3.2,활기찬
385,476,3.9,창의적인
385,66,3.0,창의적인
385,458,2.1,활기찬
385,29,2.6,감성적인
386,135,3.7,즐거운
386,323,5.0,즐거운
386,253,1.5,즐거운
386,497,4.2,활기찬
386,328,5.0,활기찬
387,240,2.7,감성적인
387,359,1.7,진지한
387,472,3.9,감성적인
388,80,2.7,에너지 넘치는
388,142,2.4,여유로운
388,243,3.3,여유로운
388,452,3.2,창의적인
388,418,3.6,즐거운
388,299,4.0,감성적인
388,493,3.2,여유로운
389,435,3.5,여유로운
389,423,3.3,감성적인
389,48,3.7,여유로운
389,494,3.9,활기찬
390,371,4.6,힐링
390,152,2.4,에너지 넘치는
390,441,4.4,창의적인
390,264,2.3,활기찬
390,133,2.8,배움
390,409,3.3,즐거운
390,435,5.0,여유로운
391,218,1.9,건강한
391,332,4.4,에너지 넘치는
391,11,4.5,건강한
391,270,4.6,창의적인
391,253,4.6,즐거운
391,224,2.6,건강한
391,198,4.2,감성적인
392,219,4.0,여유로운
392,205,3.5,활기찬
392,71,1.4,감성적인
392,1,3.5,창의적인
392,389,2.9,진지한
392,249,3.6,여유로운
393,111,4.5,에너지 넘치는
393,293,3.4,힐링
393,483,3.6,여유로운
393,263,3.8,에너지 넘치는
393,493,3.8,여유로운
393,138,3.7,건강한
394,228,4.2,즐거운
394,161,1.7,여유로운
394,189,3.6,감성적인
395,342,3.7,건강한
395,51,3.5,창의적인
395,223,4.1,즐거운
396,76,3.7,감성적인
396,160,2.5,창의적인
396,82,2.6,에너지 넘치는
396,389,2.3,진지한
396,263,1.7,에너지 넘치는
396,130,3.7,여유로운
396,348,2.2,활기찬
397,149,5.0,즐거운
397,133,3.4,활기찬
397,160,5.0,창의적인
397,295,3.1,감성적인
398,222,5.0,활기찬
398,213,5.0,즐거운
398,51,3.2,창의적인
398,186,2.9,활기찬
398,303,2.6,에너지 넘치는
398,392,2.9,창의적인
399,296,3.8,창의적인
399,259,2.1,창의적인
399,421,2.2,활기찬
399,447,3.5,활기찬
399,455,3.1,감성적인
400,412,3.1,즐거운
400,136,3.5,활기찬
400,176,2.7,힐링
401,171,2.6,진지한
401,416,3.3,여유로운
401,132,4.2,배움
401,20,2.6,진지한
401,220,5.0,즐거운
401,344,4.7,여유로운
401,216,2.9,감성적인
402,293,4.3,힐링
402,403,4.0,창의적인
402,100,3.0,활기찬
402,94,3.5,여유로운
402,282,3.6,힐링
402,479,3.7,배움
402,77,3.3,감성적인
403,127,2.5,감성적인
403,322,3.2,창의적인
403,21,3.5,진지한
403,168,2.2,여유로운
403,286,2.9,감성적인
403,82,3.1,에너지 넘치는
404,161,3.9,여유로운
404,212,3.6,즐거운
404,387,3.2,창의적인
404,195,3.5,활기찬
404,281,3.0,힐링
404,243,3.6,여유로운
404,26,2.6,감성적인
405,357,3.5,감성적인
405,296,4.2,창의적인
405,254,3.7,진지한
406,464,2.7,감성적인
406,191,3.9,여유로운
406,232,3.9,여유로운
406,88,3.0,즐거운
406,487,3.3,진지한
406,496,3.8,진지한
406,359,3.5,진지한
407,335,3.6,힐링
407,254,2.3,진지한
407,215,3.6,여유로운
407,255,2.5,힐링
407,70,5.0,활기찬
407,346,3.8,즐거운
408,35,3.7,여유로운
408,132,2.7,여유로운
408,157,3.5,진지한
408,55,2.7,건강한
408,146,5.0,배움
408,150,3.1,진지한
408,220,4.5,진지한
409,174,2.5,진지한
409,220,4.9,즐거운
409,113,4.3,진지한
409,380,3.3,여유로운
409,358,3.7,활기찬
410,460,4.0,활기찬
410,105,2.8,힐링
410,135,2.2,여유로운
410,132,2.9,힐링
411,39,3.0,즐거운
411,49,2.9,진지한
411,107,5.0,여유로운
411,31,2.9,활기찬
411,91,5.0,즐거운
411,401,4.0,활기찬
412,158,4.0,활기찬
412,204,4.4,활기찬
412,396,3.5,창의적인
413,342,3.8,여유로운
413,421,4.5,진지한
413,198,2.7,감성적인
413,482,3.6,진지한
414,349,4.0,활기찬
414,23,1.5,즐거운
414,158,3.8,에너지 넘치는
414,405,2.9,창의적인
414,46,2.2,즐거운
415,466,4.6,진지한
415,313,3.2,즐거운
415,118,3.9,진지한
415,327,5.0,감성적인
415,272,3.1,여유로운
415,145,2.3,활기찬
415,251,3.1,즐거운
416,257,2.7,에너지 넘치는
416,467,3.0,감성적인
416,337,3.0,에너지 넘치는
416,150,2.8,진지한
416,282,4.3,힐링
416,415,3.5,활기찬
417,147,3.2,힐링
417,58,1.9,배움
417,410,2.4,여유로운
417,466,3.0,진지한
417,6,2.6,감성적인
418,405,2.5,창의적인
418,81,1.9,배움
418,312,3.8,창의적인
418,220,4.6,여유로운
418,28,2.9,힐링
419,8,3.6,배움
419,176,3.5,즐거운
419,39,3.9,즐거운
419,261,4.3,즐거운
419,116,2.2,활기찬
419,449,2.8,감성적인
420,484,3.8,여유로운
420,456,2.5,진지한
420,471,4.6,진지한
420,223,3.9,여유로운
420,78,1.4,즐거운
421,389,2.8,진지한
421,291,2.0,힐링
421,204,4.4,활기찬
421,50,1.8,즐거운
421,217,2.8,진지한
421,361,2.1,힐링
422,182,5.0,진지한
422,16,3.8,감성적인
422,215,3.6,여유로운
422,368,3.1,감성적인
422,403,4.0,창의적인
423,269,2.8,활기찬
423,115,5.0,즐거운
423,411,4.1,활기찬
424,150,4.5,진지한
424,41,2.7,즐거운
424,393,4.9,여유로운
424,117,3.4,활기찬
424,124,3.8,활기찬
425,139,4.7,즐거운
425,131,3.7,여유로운
425,401,3.6,활기찬
426,355,3.8,활기찬
426,34,3.4,즐거운
426,94,3.4,배움
426,102,2.7,여유로운
426,96,2.7,활기찬
426,104,3.9,여유로운
426,302,3.0,여유로운
427,216,3.5,배움
427,20,3.9,진지한
427,435,3.1,감성적인
427,2,1.8,진지한
427,409,3.0,즐거운
428,47,2.7,감성적인
428,462,2.7,에너지 넘치는
428,456,3.4,진지한
428,346,5.0,즐거운
429,449,4.0,감성적인
429,168,3.2,여유로운
429,218,4.3,여유로운
430,49,3.1,진지한
430,357,2.4,감성적인
430,39,3.1,즐거운
430,198,3.7,여유로운
430,452,3.9,창의적인
431,303,3.8,에너지 넘치는
431,453,2.7,진지한
431,106,3.3,활기찬
432,338,4.5,감성적인
432,20,4.7,진지한
432,105,3.3,여유로운
432,281,3.8,힐링
432,403,3.1,창의적인
433,252,4.0,진지한
433,56,3.5,창의적인
433,97,4.5,즐거운
433,384,3.5,창의적인
433,99,3.5,여유로운
434,125,4.3,진지한
434,293,2.6,즐거운
434,78,2.8,즐거운
434,50,3.5,여유로운
434,209,4.8,활기찬
435,358,3.6,활기찬
435,239,3.7,힐링
435,14,2.8,창의적인
436,48,4.6,여유로운
436,40,2.8,여유로운
436,308,3.2,활기찬
436,238,4.5,활기찬
436,477,4.3,즐거운
437,131,3.0,감성적인
